demand_heat,boiler,heat_pump,import
-78.909,50.0,28.909000000000006,-0.0
-74.397,50.0,24.397000000000006,-0.0
-59.769,50.0,9.768999999999998,-0.0
-112.818,50.0,62.818,-0.0
-64.512,50.0,14.512,-0.0
-70.653,50.0,20.653000000000006,-0.0
-90.165,50.0,40.165000000000006,-0.0
-79.281,50.0,29.281000000000006,-0.0
-75.397,50.0,25.397000000000006,-0.0
-25.512,25.512,0.0,-0.0
-13.884,13.884,0.0,-0.0
-4.628,4.628,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-43.628,43.628,0.0,-0.0
-95.512,50.0,45.512,-0.0
